doc_id,sentence,mtp_words,mtp_type
9523277,DSB's pressevagt oplyser til Ekstra Bladet kl.,oplyser,single_word
9523277,"- Man skal dog forvente forsinkelser resten af aftenen, og orientere sig på rejseplanen, oplyser pressevagten til Ekstra Bladet.",oplyser,single_word
9167351,Klam bommert foran kongefamilien,Klam,single_word
9167351,"Den tidligere Eurovision-deltager John Lundvik havde et uheld kort før, han skulle på scenen",kort,single_word
9167351,"Den tidligere svenske Eurovision-deltager John Lundvik, der deltog i 2019 med sangen 'Too late for Love', som fik en femteplads, åbner nu op om en klam episode i sit liv.",åbner op,MultiWordExpression
9167351,"Den tidligere svenske Eurovision-deltager John Lundvik, der deltog i 2019 med sangen 'Too late for Love', som fik en femteplads, åbner nu op om en klam episode i sit liv.",klam,single_word
9167351,Det skriver Expressen på baggrund af en episode i radioprogrammet 'Gry Forssell med venner'.,baggrund,single_word
9167351,"Her deltog Lundvik i en omgang 'sandt eller falsk', hvor han fortalte en sand og en falsk historie fra sit liv.",omgang,single_word
9167351,"Intet at gøre Uheldet skete kort før, han blev præsenteret og skulle ud på scenen, så der var intet at gøre, kunne han fortælle og tilføjede, at det ikke var sådan, at det stod ud i stimer fra bagdelen.",Intet,single_word
9167351,"Intet at gøre Uheldet skete kort før, han blev præsenteret og skulle ud på scenen, så der var intet at gøre, kunne han fortælle og tilføjede, at det ikke var sådan, at det stod ud i stimer fra bagdelen.",kort,single_word
9167351,"Intet at gøre Uheldet skete kort før, han blev præsenteret og skulle ud på scenen, så der var intet at gøre, kunne han fortælle og tilføjede, at det ikke var sådan, at det stod ud i stimer fra bagdelen.",stimer,single_word
9167351,"Intet at gøre Uheldet skete kort før, han blev præsenteret og skulle ud på scenen, så der var intet at gøre, kunne han fortælle og tilføjede, at det ikke var sådan, at det stod ud i stimer fra bagdelen.",intet,single_word
9167351,"Værten Gry Forssell var vild med historien og lovede sin støtte til Lundvik, når han lørdag atter forsøger at blive det svenske bud ved Eurovision.",vild,single_word
9167351,"Værten Gry Forssell var vild med historien og lovede sin støtte til Lundvik, når han lørdag atter forsøger at blive det svenske bud ved Eurovision.",støtte,single_word
9167351,"- Fy for helvede, det er det sjoveste, jeg længe har hørt.",sjoveste,single_word
9167351,"- Fy for helvede, det er det sjoveste, jeg længe har hørt.",længe,single_word
9189488,Eriksen forbavset: Det er jo ren idioti,ren,single_word
9189488,"Men en håndfuld centimeter i den forkerte retning, og den havde truffet comeback-kongen i hovedet.",kongen,single_word
9189488,"Men en håndfuld centimeter i den forkerte retning, og den havde truffet comeback-kongen i hovedet.",håndfuld,single_word
9189488,"I tv-studiet hos Kanal 5 ironiserede han og værterne Zak Egholm, Lars Jacobsen og Thomas Gravesen over det besynderlige optrin.",optrin,single_word
9189488,"- Måske var han Feyenoord-fan, kom det med et glimt i øjet fra ekspert-panelet med slet skjult reference til Eriksens Ajax-fortid - og det paradoksale i, at nogen skulle have lyst til at tyre en mønt efter manden, der gjorde comeback efter sit kollaps i Parken i juni.",et glimt,MultiWordExpression
9189488,"- Måske var han Feyenoord-fan, kom det med et glimt i øjet fra ekspert-panelet med slet skjult reference til Eriksens Ajax-fortid - og det paradoksale i, at nogen skulle have lyst til at tyre en mønt efter manden, der gjorde comeback efter sit kollaps i Parken i juni.",glimt i,MultiWordExpression
9189488,"- Måske var han Feyenoord-fan, kom det med et glimt i øjet fra ekspert-panelet med slet skjult reference til Eriksens Ajax-fortid - og det paradoksale i, at nogen skulle have lyst til at tyre en mønt efter manden, der gjorde comeback efter sit kollaps i Parken i juni.",i øjet,MultiWordExpression
9189488,"- Måske var han Feyenoord-fan, kom det med et glimt i øjet fra ekspert-panelet med slet skjult reference til Eriksens Ajax-fortid - og det paradoksale i, at nogen skulle have lyst til at tyre en mønt efter manden, der gjorde comeback efter sit kollaps i Parken i juni.",med et,MultiWordExpression
9189488,"- Det var da fedt, og jeg er glad for, at det er forløbet så godt, sagde han om at vende retur til landsholdet og gøre comeback, selvom returneringen til landsholdslejren blev udsat nogle dage grundet en positiv coronatest.",fedt,single_word
9189488,Dermed indhentede han Michael Laudrup på listen over de mest scorende spillere i landsholdets historie.,indhentede,single_word
9417113,"Med et hattrick viste Robert Lewandowski sig nok en gang afgørende for Barcelona, der vandt CL-premiere nemt",gang,single_word
9417113,Men alderen ser ikke ligefrem ud til at trykke den polske bomber.,trykke,single_word
9417113,Men alderen ser ikke ligefrem ud til at trykke den polske bomber.,bomber,single_word
9417113,I alt har polakken nu lavet otte kasser i sine fem første kampe i sæsonen.,kampe,single_word
9417113,"Lewan Sejren placerer fra start Barcelona på førstepladsen i gruppen, der også tæller storholdene Inter og Bayern München.",placerer,single_word
9417113,Sidstnævnte slog samtidig Inter 2-0 på udebane efter en fuldtræffer af Leroy Sané og et selvmål af italienernes Danilo D'Ambrosio.,slog,single_word
9417113,"De tyske mestre fik altså sammen med Barcelona en god start på det, der må betegnes som lidt af en dynamitpulje.",dynamit,single_word
9417113,"Med tre så store hold i gruppen er forventningen, at Plzen bliver prygelknabe i turneringens gruppe C.",store,single_word
9417113,"Tjekkerne formåede da også kun at holde stand i 13 minutter, før en anden nyerhvervelse, Franck Kessie, bragte Barcelona på 1-0.",bragte,single_word
9417113,"Ivorianeren dirigerede bolden det sidste stykke over stregen med hovedet efter et hjørnespark, og så var stilen lagt.",lagt,single_word
9417113,"Lewandowski kom første gang på tavlen, da han i det 34.",gang,single_word
9417113,Forinden havde den danske landsholdsspiller Andreas Christensen været involveret i en dramatisk episode.,dramatisk,single_word
9417113,"Barcelona-forsvareren nedlagde Plzens Jhon Mosquera, og dommeren pegede på straffesparkspletten og var klar til at vise Christensen det røde kort.",nedlagde,single_word
9417113,Efter et VAR-kig vendte dommeren sin kendelse på hovedet og gav i stedet Mosquera en advarsel.,på hovedet,MultiWordExpression
9417113,Efter et VAR-kig vendte dommeren sin kendelse på hovedet og gav i stedet Mosquera en advarsel.,vendte på,MultiWordExpression
9417113,"Bolden slap sjældent Barcelona-spillernes fødder, men når den gjorde, lurede Plzen på farlige omstillinger.",farlige,single_word
9417113,"Bolden slap sjældent Barcelona-spillernes fødder, men når den gjorde, lurede Plzen på farlige omstillinger.",lurede,single_word
9417113,Men spændingen blev kortvarig.,spændingen,single_word
9417113,"I første halvlegs tillægstid glemte Plzen at dække Lewandowski op ved bageste stolpe, og hans hovedstød gjorde det til pausestillingen 3-1.",glemte,single_word
9417113,"Med sejren i sin hule hånd kunne man måske tænke, at Barcelona ville give Lewandowski et hvil, men nej.",i sin,MultiWordExpression
9417113,"Med sejren i sin hule hånd kunne man måske tænke, at Barcelona ville give Lewandowski et hvil, men nej.",sin hule,MultiWordExpression
9417113,"Med sejren i sin hule hånd kunne man måske tænke, at Barcelona ville give Lewandowski et hvil, men nej.",hule hånd,MultiWordExpression
9417113,Polakken blev på banen og hamrede endnu et mål i nettet midtvejs i anden halvleg.,hamrede,single_word
9417113,"Med sit oplæg nummer tre vippede han elegant bolden ind til Ferrán Torres, som med 20 minutter igen satte punktum.",satte punktum,MultiWordExpression
9344447,Se hvordan - Joan tabte 55 kilo,tabte,single_word
9344447,Se hvordan - Joan tabte 55 kilo,Se,single_word
9344447,Joan Larsen blev slået tilbage til start flere gange i sit vægttab.,slået,single_word
9344447,Joan Larsen blev slået tilbage til start flere gange i sit vægttab.,gange,single_word
9344447,"Alligevel har Joan, der er mor til to, nået sit mål, og nu drømmer hun om at blive professionel bodybuilder",nået,single_word
9344447,"Alligevel har Joan, der er mor til to, nået sit mål, og nu drømmer hun om at blive professionel bodybuilder",mål,single_word
9344447,"Alligevel har Joan, der er mor til to, nået sit mål, og nu drømmer hun om at blive professionel bodybuilder",drømmer,single_word
9344447,"- Jeg begyndte at tage på, og lige pludselig skød vægten i vejret.",i vejret,MultiWordExpression
9344447,"- Jeg begyndte at tage på, og lige pludselig skød vægten i vejret.",skød i,MultiWordExpression
9344447,"Jeg vejede omkring 110-120 kilo, da jeg gik ud af gymnasiet som 20-årig.",gik ud,MultiWordExpression
9344447,"Og så eksploderede vægten, da jeg startede på en videregående uddannelse, samtidig med at jeg arbejdede på en grillbar, fortæller Joan Larsen.",eksploderede,single_word
9344447,"- Det drejede sig simpelthen om marabou-chokolade, arbejdet på grillbaren, is, junk og dovenskab.",drejede sig,MultiWordExpression
9344447,"- Det drejede sig simpelthen om marabou-chokolade, arbejdet på grillbaren, is, junk og dovenskab.",sig om,MultiWordExpression
9344447,De ekstra kilo satte sine spor for Joan Larsen.,satte,single_word
9344447,De ekstra kilo satte sine spor for Joan Larsen.,spor,single_word
9344447,Ikke blot fysisk - det forankrede sig også mentalt.,forankrede,single_word
9344447,- Jeg kom op at veje 147 kilo.,kom op,MultiWordExpression
9344447,"Det spiser Joan Men den indre motivation til at begynde at skabe de nødvendige ændringer kom først, da hun fik en hård besked fra sin læge.",skabe,single_word
9344447,"Det spiser Joan Men den indre motivation til at begynde at skabe de nødvendige ændringer kom først, da hun fik en hård besked fra sin læge.",hård,single_word
9344447,Slået tilbage til nul flere gange Joan Larsen begyndte at gå ned i vægt.,Slået,single_word
9344447,Slået tilbage til nul flere gange Joan Larsen begyndte at gå ned i vægt.,gange,single_word
9344447,Slået tilbage til nul flere gange Joan Larsen begyndte at gå ned i vægt.,nul,single_word
9344447,Slået tilbage til nul flere gange Joan Larsen begyndte at gå ned i vægt.,ned,single_word
9344447,Slået tilbage til nul flere gange Joan Larsen begyndte at gå ned i vægt.,gå,single_word
9344447,"Men efter hun havde tabt 20 kilo, blev hun midlertidigt bremset i sit vægttab af de lykkelige omstændigheder, at hun blev gravid.",tabt,single_word
9344447,"Men efter hun havde tabt 20 kilo, blev hun midlertidigt bremset i sit vægttab af de lykkelige omstændigheder, at hun blev gravid.",bremset,single_word
9344447,"Jeg begyndte at træne konsekvent og kom ned på 95 kilo, fortæller hun.",ned,single_word
9344447,"Jeg begyndte at træne konsekvent og kom ned på 95 kilo, fortæller hun.",kom,single_word
9344447,"Joan Larsen nåede lige at finde den gode rutine, da der igen blev vendt op og ned på hverdagen, da coronapandemien brød ud.",op og,MultiWordExpression
9344447,"Joan Larsen nåede lige at finde den gode rutine, da der igen blev vendt op og ned på hverdagen, da coronapandemien brød ud.",og ned,MultiWordExpression
9344447,"Joan Larsen nåede lige at finde den gode rutine, da der igen blev vendt op og ned på hverdagen, da coronapandemien brød ud.",brød ud,MultiWordExpression
9344447,"Joan Larsen nåede lige at finde den gode rutine, da der igen blev vendt op og ned på hverdagen, da coronapandemien brød ud.",vendt,single_word
9344447,"Så jeg kom op på 105 kilo, og så blev jeg gravid igen.",kom op,MultiWordExpression
9344447,"Så jeg kom op på 105 kilo, og så blev jeg gravid igen.",op på,MultiWordExpression
9344447,"Joan Larsen fik sit barn nummer to i begyndelsen af 2021, og efter fødslen af hendes søn var hendes vægt igen steget, og hun vejede 137 kilo.",steget,single_word
9344447,"Det har betydet, at jeg er blevet sat tilbage i forhold til mit mål flere gange.",sat tilbage,MultiWordExpression
9344447,"Det har betydet, at jeg er blevet sat tilbage i forhold til mit mål flere gange.",gange,single_word
9344447,"Men de motiverer mig også til at være sund, så jeg har overskud til at være nærværende for min familie.",overskud,single_word
9344447,"Målet er at konkurrere som atlet Efter sin seneste graviditet har Joan Larsen givet den gas og kommet af med hele 55 kilo, i forhold til da hun vejede mest.",den gas,MultiWordExpression
