doc_id,tagged_word,Sentence,tag,type
9128946,fint,"- Det vil jeg have det fint med, siger han til Ekstra Bladet.",MTP,single_word
9128946,fint,Borgmester: Fint med amerikanske soldater på Bornholm,MTP,single_word
9201698,fjerner,"- Men eksempelvis kræver Cypern, at personer over 12 år, som ikke er revaccinerede eller tidligere smittede, ved ankomst til Cypern bliver PCR-testet i lufthavnen, og Thailand fjerner fra 1. april deres krav om en negativ PCR-test før afrejse, men der er fortsat krav om test ved ankomst og under opholdet.",MTP,single_word
9335044,flade,"Artiklen fortsætter under billedet ... På daværende tidspunkt havde svenskerne bragt sig foran 1-0 på Jonna Anderssons flade afslutning, som forgæves blev forsøgt afvist på stregen.",MTP,single_word
9086724,flade indlæg,Mexicaneren Hirving Lozano strålede med to mål efter flade indlæg i en forholdsvis sikker over formsvage Bologna.,MTP,CHUNK
9419146,flydende,"Den danske midtbanespiller ser ud til at trives godt i den norske topklub, der spiller flydende offensiv fodbold.",MTP,single_word
9182666,flåde,China Eastern Airlines har indtil videre suspenderet flyvning med sin flåde af Boeing 737-800.,MTP,single_word
9130831,flåde,"Volkswagen Passat har som model været i tjeneste hos politiet siden 2008, og i 2016 blev den nuværende generation af Passat introduceret i politiets flåde af patruljevogne.",MTP,single_word
9323469,flår,Hiver og flår i Dreyer - FCM med i kampen,MTP,single_word
9083738,fodboldmaskine,"Heller ikke nærmeste forfølger i tabellen, Chelsea, fik noget ud af mødet med Pep Guardiolas velsmurte fodboldmaskine og har nu et hul på 13 point op til førstepladsen.",MTP,single_word
9536130,fokus,"I samme svar understregede ambassaden, at der rettere burde være fokus på de amerikanske sanktioner, der er pålagt landet og det iranske folk.",MTP,single_word
9471224,foran,"Tre minutter før pausen lavede de driftssikre australiere en sjælden fejl, og så slog Danmark til og kom foran 24-23.",MTP,single_word
9232585,foran,Efter bare et minut kom Frankfurt foran 1-0 på et mål af den velspillende kantspiller Ansgar Knauff.,MTP,single_word
9344447,forankrede,Ikke blot fysisk - det forankrede sig også mentalt.,MTP,single_word
9529149,forbindelse,Demonstranter i Moskva har ligeledes brug blankt papir til at vise utilfredshed i forbindelse med Ruslands invasion af Ukraine.,MTP,single_word
9183119,forbindelse,Jeg har rost Laura Bryhl for klarhed og tydelighed i forbindelse med budgetforhandlingerne.,MTP,single_word
9249028,forbindelse,Tirsdag er den 29-årige leder blevet tiltalt i forbindelse med bortførelsen af 16 amerikanere og én canadier sidste år.,MTP,single_word
9268656,forbindelser,Blodbold: Emirens franske forbindelser (4),MTP,single_word
9247001,forbinder,"Artiklen fortsætter ... Lavtrangeret ikon Almindeligvis forbinder man ikonbeskrivelsen med elegante spillere som Cruyff, Laudrup, Messi eller Ronaldo.",MTP,single_word
9309149,forbundet,"– Det er vigtigt for os at understrege, at selvom der er fundet forurening med PFAS, så er det ikke forbundet med en sundhedsrisiko at bade i området eller at opholde sig eller lege på stranden, fortsætter direktøren.",MTP,single_word
9243597,forbundet,"Den nuværende ejer er russiske Roman Abramovich, som er tæt forbundet med den russiske præsident, Vladimir Putin, og underlagt hårde sanktioner af den britiske regering.",MTP,single_word
9309149,forhøjede,"Der er tale om forhøjede niveauer af såkaldt PFAS, skriver Lemvig Kommune i en pressemeddelelse.",MTP,single_word
9130831,forlænger,Det danske politi forlænger aftalen med VW og skal også fremover køre Passat,MTP,single_word
9039670,form,"Tillidsbrud Til Journalisten fortæller B.T.s tillidsrepræsentant, Rasmus Skat Andersen, at Dyrbys exit både har skabt vemod, men også en form for lettelse på arbejdspladsen.",MTP,single_word
9166397,formen,"Herefter fik Holger Rune styr på formen og tog fem partier på stribe, hvorefter han kunne lukke sættet, efter at Rozlov havde taget sit fjerde parti.",MTP,single_word
9086724,formsvage,Mexicaneren Hirving Lozano strålede med to mål efter flade indlæg i en forholdsvis sikker over formsvage Bologna.,MTP,single_word
9240183,fornemmelse,"- Jeg havde troet, med al den debat om solidaritet og støtte til ukrainske flygtninge, at der var en fornemmelse af, at vi også skal behandle dem ordentligt.",MTP,single_word
9448683,forretningsimperium,"Ifølge ABC News forsøger Trumps forretningsimperium nu at kaste grus i maskineriet, så retssagen først kan køre efter det amerikanske midtvejsvalg i starten af november.",MTP,single_word
9448683,forretningsimperium,"Ved at nedskrive værdien kunne Trumps forretningsimperium betale markant mindre i ejendomsskatter, skriver avisen.",MTP,single_word
9448683,forretningsimperium,Gennem sin rolle som CFO i The Trump Organization har han været næstkommanderende i Trumps forretningsimperium.,MTP,single_word
9227539,forspring,"Han fortæller, hvordan man som agent skal vænne sig til at ikke at have den naturlige autoritet og det forspring, som uniform og våben gav i tiden som politibetjent.",MTP,single_word
9367547,forsvar,Landsholdsspilleren Joachim Andersen spillede hele kampen i Crystal Palaces centrale forsvar.,MTP,single_word
9165073,fortryllende,"Sådan lyder de fortryllende ord i eventyr, men desværre har ikke alle eventyr en lykkelig slutning.",MTP,single_word
9183086,forud,"Anklageskriftet beskriver, hvordan man to gange forud for drabet 17. november forsøgte at lokke de tre ofre til Kalundborg.",MTP,single_word
9230440,frem,Arrangementerne står til at vare fra klokken 21 og cirka en halv time frem.,MTP,single_word
9039670,frem,"Her lod han forstå, at han havde tænkt sig at fortsætte i jobbet som chefredaktør på trods af, at han i den seneste tid har været i vælten, efter det kom frem, at han var en af de chefer på TV 2, der havde været med til skabe en 'krænkende kultur'.",MTP,single_word
9300411,frem,Næsten 1000 køretøjer var blevet beslaglagt frem til 20. marts i år.,MTP,single_word
9210153,frem,"I sidste uge kom det frem, at flere spillere ikke havde fået løn for den forgangne måned, og flere erhvervsdrivende manglede også penge fra klubben.",MTP,single_word
9130831,fremover,"Efter at det danske politi og Volkswagen har indgået en ny aftale, skal det danske politi nemlig i adskillige år fremover også køre i Passat-modellen fra den tyske bilgigant.",MTP,single_word
9536130,frygtelig,"'Det handler om et regime, der behandler sine borgere frygtelig dårligt og krænker grundlæggende menneskerettigheder.",MTP,single_word
9109649,fuld,"I Indien er reglerne som udgangspunkt, at faren får fuld forældremyndighed, når mor og far går fra hinanden.",MTP,single_word
9511812,fuld,"Ved runde 20 havde Furia fuld kontrol, og brasilianerne vandt det første map 16-6.",MTP,single_word
9109649,fulde,Efter syv år fik Akhansha Roy endelig den fulde forældremyndighed over Mishti.,MTP,single_word
9448683,fulde,Ekstra Bladet giver dig her det fulde overblik over alle efterforskningerne mod den tidligere præsident.,MTP,single_word
9448683,fulde,Læs det fulde overblik her,MTP,single_word
9126957,fulgte,"I 2005 blev han også verdensmester på distancen, men herfra fulgte en lang periode, hvor Gatlin først var ramt af karantæne og siden overvejende stod i skyggen af sportens på det tidspunkt helt store sprinterstjerne, jamaicaneren Usain Bolt.",MTP,single_word
9135754,fundet,"De to shows, der skulle have fundet sted i K.B.",MTP,single_word
9249028,fundet sted,Ifølge organisationen skulle drabene have fundet sted i perioden fra 24. april til begyndelsen af maj.,MTP,ContiguousMWE
9247001,fyldt,"Jeg vil være fyldt 40 år, når jeg går på Wembley.",MTP,single_word
9405240,fyldt,"Han henviser til sagen om de uberettigede eller manglende varmechecks, som har fyldt i den politiske dagsorden på det seneste.",MTP,single_word
9338439,fyldt op,Trods sin høje alder har Tom Jones kalenderen godt fyldt op.,MTP,ContiguousMWE
9165073,fyldte,"- Jeg kan sige så meget, at støjen fyldte minimalt for mig.",MTP,single_word
9419146,få skovlen under,"I de seneste par år har den hollandske storklub PSV Eindhoven knust de to bedste danske mandskaber, FC København og FC Midtjylland, men det norske mandskab Bodø/Glimt kunne PSV ikke få skovlen under.",MTP,ContiguousMWE
9074978,fået,"Ifølge hans advokater havde han fået dispensation på baggrund af, at han var smittet med coronavirus i midten af december.",MTP,single_word
9074978,fået,"Djokovic rejste til Australien i den tro, at han havde fået dispensation fra at være vaccineret, som ellers er påkrævet for at rejse ind i landet.",MTP,single_word
9344447,fået,- Jeg har fået nok af undskyldninger.,MTP,single_word
9454859,fået,Bakken Bears har fået en kedelig start på Champions League-gruppespillet.,MTP,single_word
9074978,fået,"Artiklen fortsætter efter videoen ... Se det ske: Australiens premierminister Scott Morrison siger, at Djokovic bliver sat på det næste fly hjem, hvis ikke hans dokumentation er på plads, 5/1-22 Djokovics advokater argumenterer for, at han af australske myndigheder havde fået tilsagn om, at han opfyldte kravene for indrejse, men søndag lyder det fra regeringen, at en endelig verificering af hans visum først ville ske ved ankomsten.",MTP,single_word
9419146,fået,Danske Albert Grønbæk har fået en forrygende start på tiden i Bodø/Glimt,MTP,single_word
9419146,fået,"Artiklen fortsætter under billedet.. Albert Grønbæk har fået en strålende start på tiden i Bodø/Glimt, hvor han har scoret to gange i Europa.",MTP,single_word
9265976,får,"Nu er der gået et lille halvt år, og spørgsmålet er, om midtbanestjernen Jens Stage nu får lov til at skifte til udlandet.",MTP,single_word
9265976,får,Får han lov nu?,MTP,single_word
9074978,får,"Når klokken slår 24 i Danmark søndag aften, begynder en høring, der skal munde ud i afklaring for serberen: Får han lov at blive i Australien for at deltage i Australian Open, eller bliver han sendt hjem på grund af ugyldigt indrejsevisum?",MTP,single_word
9367547,får,Arsenal får kanonstart på Premier League,MTP,single_word
9419146,får med på vejen,Og danskerens fine scoring får store roser med på vejen.,MTP,NonContiguousMWE
9048255,færdig,"Iran er færdig ved VM, hvor holdet tabte sine seks første kampe, inden holdet blev tildelt en skrivebordssejr mod Kina i kampen om ikke at blive nummer sjok.",MTP,single_word
9280497,følge med,"Sidstnævnte var ifølge den administrerende direktør en nødvendighed, fordi det manuelle lager i Flensborg ikke havde tilstrækkelig kapacitet til at kunne følge med.",MTP,ContiguousMWE
9119988,følger,Derefter følger også en placeringskamp mod en endnu ukendt modstander.,MTP,single_word
9536130,følger,"Det svar er lige så dårligt som den praksis, de følger,' udtaler milliardæren til VG.",MTP,single_word
9086724,følger,Milan og Napoli følger derefter med henholdsvis 48 og 46 point.,MTP,single_word
9045594,følger,"at mere end 700.000 personer modtager invitation til revaccination i denne uge, og at myndighederne er helt klar over, at det kan særligt de første dage give et pres på bookingsystemet og ude på vaccinestederne: Udvider og tilføjer - Vi er glade for, at så mange følger vores anbefalinger og skynder sig at booke en tid, og vi håber på, at alle har forståelse for den store indsats som regioner, de praktiserende læger, apoteker og private vaccinefirmaer lægger i få tilbudt og vaccineret så mange personer inden for de kommende dage, skriver Sundhedsstyrelsen, men hvad siger du?",MTP,single_word
9128946,følger med,"- Men det er klart, at mange følger med i nyhederne, for det er ikke så langt væk, disse ting sker.",MTP,ContiguousMWE
9264442,følger med,"Stig Inge Bjørnebye får voldsomt travlt med forhandlinger de næste 25 dage inden AGF-truppen samles igen, og klubben skal hindre, at forårets nedtur følger med ind i efteråret",MTP,ContiguousMWE
9119988,følger med,"- Vi har en trup på måske i alt 30 markspillere, som for alvor er i betragtning til EM, men vi følger selvfølgelig med i, om andre spillere udvikler sig.",MTP,NonContiguousMWE
9532671,følges,Renoveringen af boligen har de seneste uger kunnet følges i TV 2-programmet 'Diamantfamilien'.,MTP,single_word
9323469,førerfeltet,"Klubber i Bundesligaen, Serie A og Super Lig i Tyrkiet er i førerfeltet, ligesom FC Midtjylland også er med i kampen om at få Anders Dreyer til at fortsætte det succesfulde ophold på heden i den kommende sæson.",MTP,single_word
9074978,først,"Det var først lørdag, at Djokovics advokater fortalte, at en positiv coronatest fra den 16. december dannede grundlaget for verdensetterens dispensation.",MTP,single_word
9216939,ført,"Her har han de seneste dage afholdt demonstrationer, og det ført store skader med sig.",MTP,single_word
9249028,ført,"En bandekrig i den haitianske hovedstad, Port-au-Prince, har ført til over 100 drab.",MTP,single_word
9362377,ført,"Beslutningen har dog ført til heftig kritik fra katteelskere i hele landet, der mener, at den faldende biodiversitet på ingen måde alene skyldes vores pelsede, spindende kompagnoner.",MTP,single_word
9448683,førte,"Stormen på Kongressen 2 Det amerikanske justitsministeruim har foretaget en større efterforskninng af begivenhederne, der førte til stormen på kongressen den 6. januar 2021.",MTP,single_word
9165073,gamle mønstre,"Jeg er røget ind i nogle gamle mønstre, jeg har begået nogle af de samme fejl igen, sagde han til Ekstra Bladet tirsdag .",MTP,CHUNK
9213902,gang,"Danmark må denne gang klare sig uden Clara Tauson, der er nummer 38 i verden.",MTP,single_word
9448683,gang,"De mulige forbrydelser drejer sig om potentiel overtrædelse af spionage-lovgivningen, hindring af rettens gang og ulovlig håndtering af regeringens dokumenter.",MTP,single_word
9166397,gang,"Første gang var sidste år, hvor han røg ud i første runde til amerikaneren Ernesto Escobedo.",MTP,single_word
